"","Datetime","ID","Text","Language"
"1","Sat Feb 24 07:30:16 +0000 2018","MattysModernLyf","No gun in the history of firearms has ever killed anyone.

It's the bullet that kills and the bullet only kills bec… https://t.co/3oOfP6b4Ls","en"
"2","Sat Feb 24 07:30:25 +0000 2018","bfdtf3","RT @RealJamesWoods: And thank YOU for disrespecting all your law-abiding now former clients, who work arduously to promote firearm safety.…","en"
"3","Sat Feb 24 07:30:26 +0000 2018","Dboyz62","RT @NRA: .@DLoesch thank you for being the voice of over 5 Million #NRA members. https://t.co/WDz7vujXfM","en"
"4","Sat Feb 24 07:31:02 +0000 2018","c_echeverri","RT @jules_su: In nine days a bunch of 17-year-olds have done more to address gun violence than the entire political establishment has in th…","en"
"5","Sat Feb 24 07:31:11 +0000 2018","karcarrot","@jamesmaddock Not the Presidents fault, All states should have gun control laws, plus a nationwide data base that w… https://t.co/WYl6j7QbOE","en"
"6","Sat Feb 24 07:32:33 +0000 2018","GolDrgns","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"7","Sat Feb 24 07:32:45 +0000 2018","hikikomorphine","@truckfreak32 How long before she teams up with the Florida kids and talks about gun control.","en"
"8","Sat Feb 24 07:32:51 +0000 2018","BigMacky_yo","RT @HoarseWisperer: People defending the 2nd amendment seem awfully scared of teenagers armed only with the 1st amendment.","en"
"9","Sat Feb 24 07:32:54 +0000 2018","B_Eric_Tomlin","RT @Trumptweets2020: Unfair criticism of #NRA cult-leader #WayneLaPierre’s unhinged speech at #CPAC2018! Saying Wayne’s demented attacks on…","en"
"10","Sat Feb 24 07:33:00 +0000 2018","IndependentHK","RT @redsteeze: Maybe the only people who deserve to lose their firearms is the Broward Sheriff's Office.","en"
"11","Sat Feb 24 07:33:17 +0000 2018","bballkam23","RT @ZoeSCarpenter: A huge crowd of teens exiting Union Station and heading to the Capitol to  call for action on gun violence https://t.co/…","en"
"12","Sat Feb 24 07:33:56 +0000 2018","_aimanakashah","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"13","Sat Feb 24 07:34:00 +0000 2018","snakebite7478","RT @MattBracken48: BOMBSHELL: Broward Sheriff's Office ""hands off students"" policy allowed Cruz to obtain and keep firearms. He sent... htt…","en"
"14","Sat Feb 24 07:34:25 +0000 2018","ernbeland","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"15","Sat Feb 24 07:34:26 +0000 2018","invisicalble","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"16","Sat Feb 24 07:34:32 +0000 2018","ThomasKoff698","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"17","Sat Feb 24 07:34:42 +0000 2018","delcas210","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"18","Sat Feb 24 07:35:22 +0000 2018","hay_leeigh","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"19","Sat Feb 24 07:36:14 +0000 2018","mrodriguez8424","RT @JoyAnnReid: Donald Trump, who refused to get firearms training and take live fire in Vietnam, wants elementary through high school teac…","en"
"20","Sat Feb 24 07:36:40 +0000 2018","RhondaRrusse","RT @Alyssa_Milano: .@FedEx!

We’re asking you to please sever your ties to the #NRA. Their stronghold on our political system is a threat t…","en"
"21","Sat Feb 24 07:36:42 +0000 2018","AngelMae_03","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"22","Sat Feb 24 07:36:59 +0000 2018","TXTrumpGal1964","RT @DallasIrey: MSM says these kids in Florida are the voices of gun control and we conservatives should sit back and watch. Ummm no we fin…","en"
"23","Sat Feb 24 07:38:26 +0000 2018","Taytes19","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"24","Sat Feb 24 07:38:37 +0000 2018","brittany_mac_","RT @nathanielcs: the most gun control we’ve had is apple replacing the gun emoji with a water gun","en"
"25","Sat Feb 24 07:38:44 +0000 2018","TotallyLCFC","@realDonaldTrump @SecretService every parent should keep their child at home until you sort out gun control.","en"
"26","Sat Feb 24 07:38:52 +0000 2018","MusingTiger","RT @kweenkengrie: unpopular opinion: it is possible to be both pro-gun and pro-gun control. as a gun owner with a clean background &amp; sound…","en"
"27","Sat Feb 24 07:39:01 +0000 2018","ISendSpam2This","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/IOy5SWcV2H","en"
"28","Sat Feb 24 07:40:07 +0000 2018","mcbinch","RT @kweenkengrie: unpopular opinion: it is possible to be both pro-gun and pro-gun control. as a gun owner with a clean background &amp; sound…","en"
"29","Sat Feb 24 07:40:04 +0000 2018","GunRightsB","Subsonic 7.62×39 rounds that cycle in a silenced AK! <U+0096> #gunowners https://t.co/gOHTfOlW5A","en"
