"","Datetime","ID","Text","Language"
"36","Sun Feb 18 07:50:42 +0000 2018","TerareGlenn","@FoxNews @charliekirk11 @FBI @JudgeJeanine Stronger gun laws and less/no influence of NRA would be impediment to mass shootings","en"
"37","Sun Feb 18 07:51:35 +0000 2018","OhSoFrieda","RT @RVAwonk: This is a pretty BFD --&gt; A GOP mega-donor just told Republicans he's cutting them off until they take action on gun violence…","en"
"38","Sun Feb 18 07:51:42 +0000 2018","whatsleft1226","RT @LadyLiberty411: School walkouts, sit-ins planned after Florida shooting #guncontrol #ParklandSchoolShooting

 https://t.co/AatJXe1MNV h…","en"
"39","Sun Feb 18 07:52:00 +0000 2018","KayEss95824007","RT @Goss30Goss: @realDonaldTrump Blaming the @FBI when you made it easier for the mental ill can get firearms. I can think of $30 million r…","en"
"40","Sun Feb 18 07:52:26 +0000 2018","HowSway_22","RT @Titilayo__: Media after a mass shooting:
Black: Terrorist
Asian:Terrorist 
Arab: Terrorist
White: sChiZoPhrEnIC dEprESSed lOveLy ChArmi…","en"
"41","Sun Feb 18 07:52:37 +0000 2018","chely2006","RT @NBCNews: ""We call BS!"" Student from Marjory Stoneman Douglas High School leads chant on lawmakers' responses to gun violence after scho…","en"
"42","Sun Feb 18 07:52:46 +0000 2018","amy_green","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"43","Sun Feb 18 07:53:33 +0000 2018","katieinheaven","I hate to be the one to say it but... They won't take away guns. The 2nd amendment  gives everyone the right to bea… https://t.co/44E9EAweN2","en"
"44","Sun Feb 18 07:53:43 +0000 2018","kevthecheff","RT @rulajebreal: NRA-owned Marco Rubio says gun control laws won’t prevent mass shootings.
Rubio, earned an A+ rating from @NRA during his…","en"
"45","Sun Feb 18 07:53:44 +0000 2018","moo1946joan","RT @CNN: A plane flies over Miami Beach with a banner saying ""Shame on you Marco Rubio and NRA."" The senator and the gun rights organizatio…","en"
"46","Sun Feb 18 07:54:11 +0000 2018","Geoclewis","RT @RyanAFournier: If you want an idea on how well gun control would work, take a look at Chicago. Some of the toughest gun laws in the nat…","en"
"47","Sun Feb 18 07:54:33 +0000 2018","batule17","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"48","Sun Feb 18 07:54:43 +0000 2018","oliviamounsor","RT @realDonaldTrump: Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  http…","en"
"49","Sun Feb 18 07:55:03 +0000 2018","kumchez","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"50","Sun Feb 18 07:55:26 +0000 2018","DanCovfefe1","RT @RyanAFournier: If you want an idea on how well gun control would work, take a look at Chicago. Some of the toughest gun laws in the nat…","en"
"51","Sun Feb 18 07:55:28 +0000 2018","lfp43","To everyone declaring we must ""do something"" about gun control. It means *nothing* unless you have an actual propos… https://t.co/lAjkL8h0WQ","en"
"52","Sun Feb 18 07:55:38 +0000 2018","fcdpainting","RT @Pink_About_it: The same democrats who want gun control, voted down a bill that would have banned abortions after 20 weeks <U+0001F648><U+0001F648><U+0001F648><U+0001F629>

They do…","en"
"53","Sun Feb 18 07:55:52 +0000 2018","petersgoodman","RT @JustinWolfers: Much too soon to use a school shooting to argue for gun control.

Far better to use a school shooting to argue for the e…","en"
"54","Sun Feb 18 07:56:26 +0000 2018","JimScotty","RT @Maryland4Trump2: Care to dispute this liberals?

#NRA #2A #Florida 
#floridahighschoolshooting 
#FloridaSchoolShooting #guns
#gunsense…","en"
"55","Sun Feb 18 07:56:43 +0000 2018","lovetaylor0623","RT @krassenstein: Just a friendly reminder... People with pre-existing mental health conditions have access to firearms but not healthcare.…","en"
"56","Sun Feb 18 07:56:44 +0000 2018","clementinetamb","RT @Titilayo__: Media after a mass shooting:
Black: Terrorist
Asian:Terrorist 
Arab: Terrorist
White: sChiZoPhrEnIC dEprESSed lOveLy ChArmi…","en"
"57","Sun Feb 18 07:57:04 +0000 2018","MargaretM_Joyce","RT @ReverbPress: #EmmaGonzalez is the #NRA's newest worst enemy. And yes, by all accounts this is indeed a war. 

#ParklandSchoolShooting #…","en"
"58","Sun Feb 18 07:57:22 +0000 2018","AGRASSHOPER","RT @JustinWolfers: Much too soon to use a school shooting to argue for gun control.

Far better to use a school shooting to argue for the e…","en"
"59","Sun Feb 18 07:57:33 +0000 2018","reenieednie","RT @shannonrwatts: ""What if kids and their parents sued the United States government for blocking gun control reform while knowing the risk…","en"
"60","Sun Feb 18 07:57:46 +0000 2018","nrulsyafinaz","RT @nasmaraj: donald trump’s tweets referring to football players kneeling vs donald trump’s tweets referring to a mass shooting during his…","en"
"61","Sun Feb 18 07:57:57 +0000 2018","ChrisMunson64","@Steve_Pippin @anistaclark @bbond0073 @sartytf @GenJohnKelly That’s an exception, mass shootings are a trend. Name… https://t.co/16dc8XV7Ue","en"
"62","Sun Feb 18 07:58:04 +0000 2018","marizaww_ww","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"63","Sun Feb 18 07:58:29 +0000 2018","erik_hausner","RT @Kevin_El_Boss: Retweet this to where even Trump haters see this. I want them to see why their precious gun control kills more than it s…","en"
"64","Sun Feb 18 07:58:38 +0000 2018","helmatkin","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"65","Sun Feb 18 07:59:16 +0000 2018","Philos4r","I liked a @YouTube video https://t.co/4cjWfRlpDg Kurt Russell TAKES Whoopi Goldberg to SCHOOL on gun control","en"
"66","Sun Feb 18 07:59:51 +0000 2018","steveb2525","RT @_FloridaMan: Remember how you tweeted “appreciate the congrats” after the last Florida mass shooting, and it was the shittiest response…","en"
"67","Sun Feb 18 08:00:00 +0000 2018","rick43pen","RT @Education4Libs: The Florida sheriff has the balls to say anyone who opposes gun control should not get elected.

Maybe you should shut…","en"
"68","Sun Feb 18 08:00:20 +0000 2018","webucational","RT @CNN: A plane flies over Miami Beach with a banner saying ""Shame on you Marco Rubio and NRA."" The senator and the gun rights organizatio…","en"
"69","Sun Feb 18 08:00:32 +0000 2018","simonmp68","RT @BeauWillimon: Curtailing mass shootings requires mass protest.

It’s time for school kids to school the politicians.

It’s time to own…","en"
"70","Sun Feb 18 08:00:39 +0000 2018","GlytchTech","@benheise So. Thing about 3d printed firearms. Current tech makes them quite possible, but its still not the ""Push… https://t.co/qPF4VVlAxq","en"
"71","Sun Feb 18 08:00:55 +0000 2018","CallawayBOT","US students plan national school walkout over lack of gun control laws https://t.co/upqtgmA7k0 #ResistTrump","en"
"72","Sun Feb 18 08:00:59 +0000 2018","Figikung","Florida school shooting: Students demand tighter gun controls https://t.co/JqBRj2MLda BBCWorld","en"
"73","Sun Feb 18 08:01:24 +0000 2018","drunkasfug","RT @McAshhh21: Cain killed Abel with a rock, not a gun. Evil is a human issue, not a gun control issue.","en"
"74","Sun Feb 18 08:01:43 +0000 2018","tconnolly96","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"75","Sun Feb 18 08:02:09 +0000 2018","AbleToMeditate","RT @ChrisMurphyCT: Soooo...Republicans are actually pro gun control, pro Dreamer, pretending to be pro NRA, anti Dreamer, and Democrats are…","en"
"76","Sun Feb 18 08:02:16 +0000 2018","doc_xavier","RT @GabbyInCa: God is in Control #CCOT #TCOT #2A #NRA #Veterans #BackTheBlue https://t.co/omlKh6Zph1","en"
"77","Sun Feb 18 08:02:45 +0000 2018","samanthafluitt","RT @NBCNews: ""We call BS!"" Student from Marjory Stoneman Douglas High School leads chant on lawmakers' responses to gun violence after scho…","en"
"78","Sun Feb 18 08:02:52 +0000 2018","kattheeuh","RT @realDonaldTrump: Just like they don’t want to solve the DACA problem, why didn’t the Democrats pass gun control legislation when they h…","en"
"79","Sun Feb 18 08:03:45 +0000 2018","SYLLAYacoubaCh3","RT @CNN: Pulitzer Prize-winning cartoonist Mike Luckovich has done countless cartoons on gun violence, including after the school shooting…","en"
"80","Sun Feb 18 08:03:47 +0000 2018","Tallybeans","RT @jneppz: “We need to focus on mental health rather than gun control”
Except you’ve created a government in which healthcare is a privile…","en"
"81","Sun Feb 18 08:04:10 +0000 2018","BBlueCrush","RT @RWPUSA: To all the Republicans who take NRA money and the sanctimonious Democrats who think it’s ok to “evolve” on gun control once you…","en"
"82","Sun Feb 18 08:04:24 +0000 2018","PhoenixN3WS","Bland: Who knows what to do about mass shootings? People who have experienced it https://t.co/FJA1XLy6UI #Scottsdale #AZ","en"
"83","Sun Feb 18 08:05:07 +0000 2018","mhart45","RT @RWPUSA: To all the Republicans who take NRA money and the sanctimonious Democrats who think it’s ok to “evolve” on gun control once you…","en"
"84","Sun Feb 18 08:05:26 +0000 2018","BobAkers","@realDonaldTrump I remember the bill you signed rolling back gun control to make it easier for mentally ill people to buy guns.","en"
"85","Sun Feb 18 08:05:43 +0000 2018","wabisabine","RT @ChrisMurphyCT: Soooo...Republicans are actually pro gun control, pro Dreamer, pretending to be pro NRA, anti Dreamer, and Democrats are…","en"
"86","Sun Feb 18 08:06:08 +0000 2018","w8whuuut","@realDonaldTrump Russia the ones that donate money to the #NRA to keep guns in Americans hands so we can kill each… https://t.co/8Tzg3Zl3iI","en"
"87","Sun Feb 18 08:06:10 +0000 2018","MargieKay5","RT @realDonaldTrump: Just like they don’t want to solve the DACA problem, why didn’t the Democrats pass gun control legislation when they h…","en"
"88","Sun Feb 18 08:06:14 +0000 2018","torontosolds","Thousands in Florida protest gun control laws after deadly school shooting » https://t.co/ifXCvlFroF #toronto","en"
"89","Sun Feb 18 08:06:30 +0000 2018","carolonmaui","RT @RealSaavedra: ROTC Student: “If Coach Feis had had his firearm in school that day, I believe that he most likely could’ve stopped the t…","en"
"90","Sun Feb 18 08:06:43 +0000 2018","SakeB_10","RT @gun_lovers_: Rt it if you love gun?
#gun #guncontrol #gunporn #GunContolNow #FloridaShooting #weapons #AR15 #Military #usarmy #GunSafet…","en"
"91","Sun Feb 18 08:06:46 +0000 2018","tomboygich1","RT @CNN: Pulitzer Prize-winning cartoonist Mike Luckovich has done countless cartoons on gun violence, including after the school shooting…","en"
"92","Sun Feb 18 08:07:46 +0000 2018","garytcosta","RT @RWPUSA: To all the Republicans who take NRA money and the sanctimonious Democrats who think it’s ok to “evolve” on gun control once you…","en"
"93","Sun Feb 18 08:08:27 +0000 2018","chloeknighty","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"94","Sun Feb 18 08:08:49 +0000 2018","JasmineWhitcomb","RT @sxnnydelight: The 2nd amendment was written 300 years ago back when we had slavery and muskets, not AR-15s. https://t.co/FWYGUUMkhS","en"
"95","Sun Feb 18 08:09:04 +0000 2018","abdulai20066050","RT @krassenstein: Why the Hell does the NRA literally have a million times more say in the gun debate than Emma Gonzalez, her classmates, f…","en"
"96","Sun Feb 18 08:09:12 +0000 2018","Rossana_n24","RT @slutoIogy: 14 year old who survived school shooting: we need gun control 17 of my classmates are dead
40 year old trump supporter: peop…","en"
"97","Sun Feb 18 08:09:19 +0000 2018","SatireandIrony","RT @RyanAFournier: If you want an idea on how well gun control would work, take a look at Chicago. Some of the toughest gun laws in the nat…","en"
"98","Sun Feb 18 08:10:07 +0000 2018","terriUKfan","RT @RealBobAxelrod: I had a conversation with my liberal friends about gun control. I said not in a million years.  They all the liberal ta…","en"
"99","Sun Feb 18 08:10:45 +0000 2018","itsjazminnnnn","RT @SebastianMurdoc: Future voters at South Broward High School have left classes to protest for better gun control. https://t.co/AgpKRsrNwI","en"
"100","Sun Feb 18 08:10:47 +0000 2018","NoChristie16","RT @funder: I’m sick &amp; tired of Paul Ryan acting like they can’t protect Americans from gun violence. Like their hands are tied, and they c…","en"
"101","Sun Feb 18 08:10:48 +0000 2018","RACZPATT","RT @scherrm1: NRA’s #1 priority: Gut gun safety through concealed carry reciprocity. The Senate must block the bill. https://t.co/HcbXVM4G9…","en"
"102","Sun Feb 18 08:11:22 +0000 2018","BertoJr39","RT @TrumpEra_2017: @realDonaldTrump 1 of the only major actions that Trump has taken on gun control is to block an Obama-era rule that made…","en"
"103","Sun Feb 18 08:12:37 +0000 2018","Sudhirdeswal999","RT @nytimes: They were born in a post-Columbine world of drills and lockdowns. Now children of this generation are entering the gun debate.…","en"
"104","Sun Feb 18 08:13:13 +0000 2018","SheriSpain","RT @TheLoveBel0w: Still the most astute and eloquent comments about gun control to show up in my replies. It's nice to be reminded that it'…","en"
"105","Sun Feb 18 08:13:22 +0000 2018","karen51915938","RT @Harryslaststand: You may never forget them #DonaldTrump but you will never do anything for them like enacting gun control, so your word…","en"
"106","Sun Feb 18 08:13:22 +0000 2018","Kathlee12997937","RT @CNN: A plane flies over Miami Beach with a banner saying ""Shame on you Marco Rubio and NRA."" The senator and the gun rights organizatio…","en"
"107","Sun Feb 18 08:13:57 +0000 2018","MEMAPOPPI","RT @wages_sin: @CNN @CNNOpinion Evidently they are churning out brain dead
Liberals......there was a gun ban....and it
Was at your school..…","en"
"108","Sun Feb 18 08:14:02 +0000 2018","miesen_oz","RT @nedprice: Democrats are accused of “politicizing” mass shootings to change gun laws &amp; save lives. Our President just blatantly politici…","en"
"109","Sun Feb 18 08:14:07 +0000 2018","duckiechick123","RT @ElderLansing: Libnut heads exploded when the student interviewed by Brian ""Fake News"" Williams said gun control wouldn't have prevented…","en"
"110","Sun Feb 18 08:14:23 +0000 2018","realEricShaffer","RT @bradleydevlin: Emma Gonzalez knows nothing about the NRA or gun control legislation. 

Let’s talk about mental health issues in high sc…","en"
"111","Sun Feb 18 08:16:56 +0000 2018","lolitab28","RT @julieturkewitz: I've lost track of the number of mass shootings I've covered for @NYTNational in the last three years. Eight? Ten? More…","en"
"112","Sun Feb 18 08:16:58 +0000 2018","KJVBAPTIST","The 2nd amendment is called an ABSOLUTE RIGHT! The words “shall not be infringed” are there to instill the point th… https://t.co/lhibii3Gpd","en"
"113","Sun Feb 18 08:17:42 +0000 2018","munoz_ric","RT @krassenstein: Why the Hell does the NRA literally have a million times more say in the gun debate than Emma Gonzalez, her classmates, f…","en"
"114","Sun Feb 18 08:18:47 +0000 2018","orimigo","RT @Jillymoe: I am in tears and extremely proud &amp; hopeful watching Emma Gonzales stand up and speak out for gun control. What an intelligen…","en"
"115","Sun Feb 18 08:19:13 +0000 2018","TTRR9608","RT @mchickdickson: ACT NOW -&gt; Stem the tide of gun violence. No one needs access to military-style assault rifles and high-cap magazines! #…","en"
"116","Sun Feb 18 08:19:14 +0000 2018","LockOn_RFTF","RT @AmmoniteInk: Do we need to address mental health in out communities: YES!

Do I believe that will stop mass shootings in a country satu…","en"
"117","Sun Feb 18 08:19:24 +0000 2018","MontalvoTexas","RT @RVAwonk: This is a pretty BFD --&gt; A GOP mega-donor just told Republicans he's cutting them off until they take action on gun violence…","en"
"118","Sun Feb 18 08:21:02 +0000 2018","katrina_mas","RT @slutoIogy: 14 year old who survived school shooting: we need gun control 17 of my classmates are dead
40 year old trump supporter: peop…","en"
"119","Sun Feb 18 08:21:36 +0000 2018","IslandersOFISA","RT @ElPasoPhoto: @wordwizard361 @BRomanent @T_W_Haines @KamalaHarris Guns were easier to get in 60s &amp; 70s but we didn’t have mass shootings…","en"
"120","Sun Feb 18 08:22:35 +0000 2018","EdwardMwanza2","RT @nasmaraj: donald trump’s tweets referring to football players kneeling vs donald trump’s tweets referring to a mass shooting during his…","en"
"121","Sun Feb 18 08:22:43 +0000 2018","alanesmart1","RT @GeorgiaDirtRoad: Never surrender your guns, Ladies! A restraining order is just a piece of paper... #2ADEFENDERS <U+0001F60E><U+270C><U+0001F3FB> https://t.co/lTVjB…","en"
"122","Sun Feb 18 08:22:59 +0000 2018","jl_ce","Being sorry isn’t going to bring back those children and it for sure won’t stop gun violence https://t.co/YhU7oubi8d","en"
"123","Sun Feb 18 08:23:01 +0000 2018","allenwhite46","RT @HuffPost: Florida high school students stage walkout to protest gun violence https://t.co/JJmD3lOYYM","en"
"124","Sun Feb 18 08:23:08 +0000 2018","wayneperryart","RT @StudentWalkout: 70 other students and I are trying to arrange a #NationalStudentWalkout campaign to protest against gun violence in Ame…","en"
"125","Sun Feb 18 08:23:11 +0000 2018","alcarazalfredo3","RT @girlsreallyrule: Students and teachers will boycott school until Congress does something about gun violence by planning walk out days o…","en"
"126","Sun Feb 18 08:23:25 +0000 2018","WMFBennett","RT @SchuberMenSch: @damnitsriley In 1911, Turkey established gun control. From 1915 to 1917, 1.5 million Armenians, unable to defend themse…","en"
"127","Sun Feb 18 08:24:04 +0000 2018","TheTrumpFairy","RT @ArizonaKayte: #Guns are not the problem. 

#2ADefenders
#2A 
#MolonLabe
#GIRLSWITHGUNS
#Militia https://t.co/mwYpnvIIRQ","en"
"128","Sun Feb 18 08:24:08 +0000 2018","trapgodbryant","RT @Titilayo__: Media after a mass shooting:
Black: Terrorist
Asian:Terrorist 
Arab: Terrorist
White: sChiZoPhrEnIC dEprESSed lOveLy ChArmi…","en"
"129","Sun Feb 18 08:24:25 +0000 2018","demho11","RT @realDonaldTrump: Just like they don’t want to solve the DACA problem, why didn’t the Democrats pass gun control legislation when they h…","en"
"130","Sun Feb 18 08:25:13 +0000 2018","Greyingbeard79","@FoxNews @NativeTatanka You’ll never guess what we done after a mass shooting in a Scottish school and after 22 years it’s worked","en"
"131","Sun Feb 18 08:25:14 +0000 2018","Maisymons","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"132","Sun Feb 18 08:26:44 +0000 2018","AberleYSally","RT @krassenstein: Why the Hell does the NRA literally have a million times more say in the gun debate than Emma Gonzalez, her classmates, f…","en"
"133","Sun Feb 18 08:27:09 +0000 2018","harlansloth","RT @julieturkewitz: I've lost track of the number of mass shootings I've covered for @NYTNational in the last three years. Eight? Ten? More…","en"
"134","Sun Feb 18 08:28:13 +0000 2018","karenkendall9","RT @DavidJollyFL: Simple test for elected GOPers tonight. Think about the most aggressive #2A speech you've ever given.

If you can deliver…","en"
"135","Sun Feb 18 08:29:51 +0000 2018","_MaryG__","RT @Titilayo__: Media after a mass shooting:
Black: Terrorist
Asian:Terrorist 
Arab: Terrorist
White: sChiZoPhrEnIC dEprESSed lOveLy ChArmi…","en"
"136","Sun Feb 18 08:30:40 +0000 2018","glossksoo","RT @ehjovan: white people after they tweet “the 2nd amendment is a God given right” as if Jesus walked around with an AR-15 https://t.co/32…","en"
"137","Sun Feb 18 08:30:56 +0000 2018","zookhouse","RT @Education4Libs: The Florida sheriff has the balls to say anyone who opposes gun control should not get elected.

Maybe you should shut…","en"
"138","Sun Feb 18 08:31:01 +0000 2018","yori2929","RT @RWPUSA: To all the Republicans who take NRA money and the sanctimonious Democrats who think it’s ok to “evolve” on gun control once you…","en"
"139","Sun Feb 18 08:31:08 +0000 2018","SenaLouWho","@krobinson_3232 @TomMcMurray11 @FoxNews @ChristopherHahn No, one side is offering sensible gun control and one is o… https://t.co/JDMAhUQ2m4","en"
"140","Sun Feb 18 08:31:34 +0000 2018","sarahhlaceyy","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"141","Sun Feb 18 08:31:43 +0000 2018","Jeannette_jinzu","@SpeakerRyan Then do something stop taking money from the NRA and pass a bill for gun control. https://t.co/LmQzjBUTV9","en"
"142","Sun Feb 18 08:32:26 +0000 2018","DeanKo","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"143","Sun Feb 18 08:32:49 +0000 2018","tiffanymoniqueg","RT @CNN: Anderson Cooper: “There’s a sameness to the reaction of politicians to mass shootings. Especially if you are a politician who has…","en"
"144","Sun Feb 18 08:33:10 +0000 2018","Nessa5710","RT @CNN: ""They say that tougher gun laws do not decrease gun violence. We call BS!"" Florida high school shooting survivor Emma Gonzalez cal…","en"
"145","Sun Feb 18 08:34:19 +0000 2018","pilled_red","RT @GartrellLinda: GUNS are not the problem
Check the fact that all the mass shootings have been registered #Demonrats
Dems are so intolera…","en"
"146","Sun Feb 18 08:34:40 +0000 2018","SamJDean","RT @nytopinion: Here's an explainer on how the N.R.A's servants avoid doing anything about gun violence. Watch: https://t.co/NUvDWvhUuy","en"
"147","Sun Feb 18 08:34:41 +0000 2018","NoRetreatNoFear","RT @Education4Libs: The Florida sheriff has the balls to say anyone who opposes gun control should not get elected.

Maybe you should shut…","en"
"148","Sun Feb 18 08:35:12 +0000 2018","anGELuhpawt","RT @MichaelSkolnik: One shoe bomber tried to blow up a plane and now we are forced to take off our shoes.

1606 mass shootings since Sandy…","en"
"149","Sun Feb 18 08:35:42 +0000 2018","0afd9c0c48c6442","RT @SenGillibrand: After the horrific mass shooting in Texas last November, I spoke on the Senate Floor about our moral obligation to act o…","en"
"150","Sun Feb 18 08:35:48 +0000 2018","PeneCell","RT @HarleyRouda: I am a father of four.

Today would be a great day for Congress to pass common sense gun control in this country.

Today w…","en"
