"","Datetime","ID","Text","Language"
"1","Wed Feb 07 07:43:32 +0000 2018","tristanjchav","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"2","Wed Feb 07 08:00:48 +0000 2018","SilverMoonchiId","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"3","Wed Feb 07 08:08:24 +0000 2018","stephhope12","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"4","Wed Feb 07 08:08:31 +0000 2018","jackdevil666","The latest JackDevil News! https://t.co/Jr9mnoooxB #gunsnroses","en"
"5","Wed Feb 07 08:25:15 +0000 2018","vmarcos619","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"6","Wed Feb 07 08:26:59 +0000 2018","Den_ayyyyy","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"7","Wed Feb 07 08:33:15 +0000 2018","82a47b83208941e","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/dwgBVx4ppD","en"
"8","Wed Feb 07 08:46:08 +0000 2018","nozomisfave","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"9","Wed Feb 07 08:52:18 +0000 2018","henizaiko","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"10","Wed Feb 07 08:53:32 +0000 2018","epfmountain","Full weekend of shooting with these guys @4mamentis #epfmountain #4mentis #shooting https://t.co/TLmWRtwqd3","en"
"11","Wed Feb 07 09:07:59 +0000 2018","QueenYaya55","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/eYcbkgwN1N","en"
"12","Wed Feb 07 09:13:11 +0000 2018","GabeToribio","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"13","Wed Feb 07 09:21:02 +0000 2018","TheAlphaSapio","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"14","Wed Feb 07 09:32:41 +0000 2018","meg_mccart","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"15","Wed Feb 07 09:37:48 +0000 2018","satyagolla6666","@rashmigautam27  I like ur dance for #gunnagunnamavade","en"
"16","Wed Feb 07 09:51:32 +0000 2018","ryukopx","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"17","Wed Feb 07 10:07:23 +0000 2018","smoothjoelp","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"18","Wed Feb 07 10:13:53 +0000 2018","PuppyOwO","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"19","Wed Feb 07 10:18:32 +0000 2018","siciliancharmer","RT @RyanAFournier: Adam Schiff believes that the Russians promoted the 2nd amendment so Americans would ‘kill each other’ — what a moron.","en"
"20","Wed Feb 07 10:19:09 +0000 2018","nourryies","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"21","Wed Feb 07 10:22:54 +0000 2018","thatboydidit","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"22","Wed Feb 07 10:23:53 +0000 2018","TKO_CEY","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"23","Wed Feb 07 10:37:08 +0000 2018","marcsov77","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"24","Wed Feb 07 10:39:17 +0000 2018","berserkx33","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"25","Wed Feb 07 10:44:06 +0000 2018","tw_stephen","RT @EvansPosts: [mass shootings]
lawmakers: whatever 

[people eat tide pods]
lawmakers: we need to stop this craziness https://t.co/Smym6a…","en"
"26","Wed Feb 07 10:48:05 +0000 2018","Forsythfamily4","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/Pw5apEcD8M","en"
