"","Datetime","ID","Text","Language"
"80","Wed Feb 28 10:12:48 +0000 2018","escuchamiNEWS","RT @FoxNews: .@KellyannePolls on gun debate: ""This is a president who - like he did on immigration, on energy policy, on taxes - he's bring…","en"
"81","Wed Feb 28 10:14:22 +0000 2018","Bruce15650","@timkaine Still wondering when you'll stand up for The Virginian people quit trying to take their gun rights away f… https://t.co/ZgzzQhTOfh","en"
"82","Wed Feb 28 10:15:15 +0000 2018","aimannur_s","RT @AllenCMarshall: Let this sink in:

The children who survived last week's mass shooting are now getting death threats from NRA supporter…","en"
"83","Wed Feb 28 10:15:29 +0000 2018","Mark_Nunya","RT @oklumberman: What is the purpose of the #BillOfRights ? Answer that honestly and you'll understand the purpose of the #2A","en"
"84","Wed Feb 28 10:16:26 +0000 2018","Independent","The Florida student spearheading the gun debate in the US now has more followers than the NRA https://t.co/Y75otWkEKY","en"
"85","Wed Feb 28 10:17:22 +0000 2018","jikookluvluvluv","RT @KamalaHarris: It is long past due for Congress to have the courage to pass reasonable gun safety laws. This is not a question of right…","en"
"86","Wed Feb 28 10:19:58 +0000 2018","notgomen","RT @AfropeanBlues: Cw gun violence, white supremacy, racism https://t.co/FMOXu0I0NE","en"
"87","Wed Feb 28 10:20:31 +0000 2018","C_YSmith","RT @Deplorable80210: #Qanon #2AmericanRevolution #DarkStateCoup #OperationGladio
#WakeUp #DarkState #MKUltra #2ndShooter #FalseFlag
IS THIS…","en"
"88","Wed Feb 28 10:21:57 +0000 2018","AbbyWixon","RT @carterj207: AND THIS IS BOYSCOUTS<U+203C><U+FE0F>

OUR @POTUS can DRAW A CROWD<U+203C><U+FE0F><U+0001F601>

#MAGA #NRA #TRUMPTRAIN
<U+0001F682><U+0001F682><U+0001F682><U+0001F682> #FollowRPatriots 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F44D> ht…","en"
"89","Wed Feb 28 10:22:22 +0000 2018","NudieNews","Parkland shooting survivor won’t return to school until gun control passes
https://t.co/ir3gAuPxy5 https://t.co/AcnIMWf5LQ","en"
"90","Wed Feb 28 10:23:25 +0000 2018","Janie48","RT @JoeNBC: FedEx is afraid to take a stand for gun safety and for keeping schools safe because they want to corner the gun shipping busine…","en"
"91","Wed Feb 28 10:23:32 +0000 2018","OmgItsGale","RT @SenSanders: Thank you to the students from Parkland, Florida, who are doing everything they can to prevent another mass shooting like t…","en"
"92","Wed Feb 28 10:27:01 +0000 2018","2DILTransform","RT @EdKrassen: After Bill Clinton implemented an assault weapons ban in 1994, deaths due to mass shootings fell by 43%.  Then after the GOP…","en"
"93","Wed Feb 28 10:28:42 +0000 2018","catfishgirl73","RT @President1Trump: Boycotts against NRA have backfire effect..Galvanize conservatives #2A #FireSheriffIsrael  https://t.co/OijLouQezZ","en"
"94","Wed Feb 28 10:29:22 +0000 2018","terry5407","RT @JoeNBC: FedEx is afraid to take a stand for gun safety and for keeping schools safe because they want to corner the gun shipping busine…","en"
"95","Wed Feb 28 10:30:04 +0000 2018","Blacksheepquee1","RT @JoeNBC: FedEx is afraid to take a stand for gun safety and for keeping schools safe because they want to corner the gun shipping busine…","en"
"96","Wed Feb 28 10:32:15 +0000 2018","CoraStone4715","@ThomasWictor @davidhogg111 Thomas may have firearms but words are his most powerful weapon. Listen and learn @davidhogg111","en"
"97","Wed Feb 28 10:33:09 +0000 2018","mark_chalker","RT @ConservaMomUSA: Chicago is a #Crooked and corrupt Sh*thole overrun with crime, as well as gang and gun violence- so it makes perfect se…","en"
"98","Wed Feb 28 10:33:42 +0000 2018","magnoliahwall","RT @AwestruckVox: OK KO straight up did an episode about gun control and they really did not try to be subtle at all. The timing couldn't h…","en"
"99","Wed Feb 28 10:33:53 +0000 2018","jecherry_SP","RT @pryorlisa: Australian doctors and nurses might be interested to contribute to the #docs4gunsense hashtag. It is shocking reading the US…","en"
