"","Datetime","ID","Text","Language"
"1","Mon Feb 05 01:34:07 +0000 2018","cmsrnlmt","RT @Cruellaisdevine: Is it long enough since the 2016 Orlando shooting that we can start talking about gun violence? #TW #StopNRA https://t…","en"
"2","Mon Feb 05 01:38:08 +0000 2018","JACLeestma","RT @mindyanns: Is it long enough since the 2007 Virginia Tech shooting that we can start talking about gun violence?#TW #StopNRA https://t.…","en"
"3","Mon Feb 05 01:39:36 +0000 2018","KSLang96","RT @DeepInTheHills: Is it long enough since the 2007 Virginia Tech shooting that we can start talking about gun violence?#TW #StopNRA https…","en"
"4","Mon Feb 05 01:43:05 +0000 2018","kerozaya","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"5","Mon Feb 05 01:43:07 +0000 2018","babymoons_","RT @MomsDemand: This sign from a Moms Demand Action rally says it all. Don't wait until gun violence impacts you or someone you love. ACT.…","en"
"6","Mon Feb 05 01:48:09 +0000 2018","mysterykatz87","RT @Cruellaisdevine: Is it long enough since the 2015 San Bernardino shooting that we can start talking about gun violence? #TW #StopNRA ht…","en"
"7","Mon Feb 05 01:53:44 +0000 2018","MegyeriJoseph","RT @ellevogueandme: Congressional ban on researching gun violence MUST be lifted. Knowledge is power. Denial hurts us all. https://t.co/fLo…","en"
"8","Mon Feb 05 01:54:13 +0000 2018","BetsyGervasi","RT @tizzywoman: Is it long enough since 2012 Sandy Hook Elementary School shooting that we can start talking about gun violence? #TW #StopN…","en"
"9","Mon Feb 05 01:56:57 +0000 2018","nebulouswonder","The TX Ed Code allows for expulsion and charges filed when a student even brings (much less discharges) a firearm o… https://t.co/oeUYrBTAEG","en"
"10","Mon Feb 05 01:59:16 +0000 2018","roripierpont1","RT @Cruellaisdevine: Is it long enough since 2012 Sandy Hook shooting that we can start talking about gun violence? #TW #StopNRA https://t.…","en"
"11","Mon Feb 05 02:00:17 +0000 2018","MikePRogers","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"12","Mon Feb 05 02:01:14 +0000 2018","jerretta07","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"13","Mon Feb 05 02:02:03 +0000 2018","mippy56","RT @_Snowflakey_: ""White men have committed more mass shootings than any other group"" https://t.co/omEb0aYTDb #TW #StopNRA
#StopNRA #StopNR…","en"
"14","Mon Feb 05 02:02:12 +0000 2018","healthyforT","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"15","Mon Feb 05 02:03:06 +0000 2018","stumark","RT @NightjarBird: Is it long enough since 1999 Granada Hills Jewish Comm Ctr shooting that we can start talking about gun violence? #TW #St…","en"
"16","Mon Feb 05 02:06:43 +0000 2018","RileyBatson","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"17","Mon Feb 05 02:07:46 +0000 2018","emmwatkins","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"18","Mon Feb 05 02:11:03 +0000 2018","AndrewM57534615","RT @Cruellaisdevine: Is it long enough since the 2016 Orlando shooting that we can start talking about gun violence? #TW #StopNRA https://t…","en"
"19","Mon Feb 05 02:11:43 +0000 2018","TheiiLove","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"20","Mon Feb 05 02:11:45 +0000 2018","JoanMakin1","RT @Deplorable80210: @FoxBusiness @MonicaCrowley #MemoDay #FISAMemo #Qanon #2AmericanRevolution #DarkStateCoup #TheStorm #WakeUp 
NEXT SHOE…","en"
"21","Mon Feb 05 02:11:53 +0000 2018","minniecactustt","RT @bulldoghill: Three percent of the nation owns half the firearms—to prepare for an ultraviolent showdown that exists only in their imagi…","en"
"22","Mon Feb 05 02:22:40 +0000 2018","AZ_GolferGal","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"23","Mon Feb 05 02:24:55 +0000 2018","HillaryIdiabolo","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"24","Mon Feb 05 02:38:56 +0000 2018","hfreedom","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"25","Mon Feb 05 02:43:13 +0000 2018","96redwings","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"26","Mon Feb 05 02:44:15 +0000 2018","EqualVoteLocal","RT @alfie322: Is it long enough since 1999 Granada Hills Jewish Comm Ctr shooting that we can start talking about gun violence? #TW #StopNR…","en"
"27","Mon Feb 05 02:54:15 +0000 2018","CrossFit3Flow","Monday mornings #coachcraig always working hard and #flexing #gunshow #workhard #bossman #cf3f @… https://t.co/3NkFczJCML","en"
"28","Mon Feb 05 02:55:53 +0000 2018","OnikasTits","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"29","Mon Feb 05 03:02:08 +0000 2018","kuraim8","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"30","Mon Feb 05 03:05:47 +0000 2018","frontiergirl13","@sallykohn_ The coyotes here don’t use firearms <U+0001F609>","en"
"31","Mon Feb 05 03:07:50 +0000 2018","aimeruna","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"32","Mon Feb 05 03:11:49 +0000 2018","Polerbar","RT @Gun_Shots: 59% of burglaries in Britain, which has strict gun control laws, are committed while the home is occupied. In the US only 13…","en"
"33","Mon Feb 05 03:16:06 +0000 2018","Slayershoop","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"34","Mon Feb 05 03:17:02 +0000 2018","cleflore23","#Eagles just won me a free gun #gunsense #SuperBowl","en"
"35","Mon Feb 05 03:22:12 +0000 2018","LovingHeart777","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/CfdlRGFyAY","en"
"36","Mon Feb 05 03:24:30 +0000 2018","shwavyjay","RT @matt___nelson: oh thank god. for a second I thought we had a national gun violence problem. all this 12 year old did was drop her backp…","en"
"37","Mon Feb 05 03:27:15 +0000 2018","ABossAChampion","@colleen_benn @realDonaldTrump We have the second amendment. The only way to overturn the second amendment is to ge… https://t.co/ZDmfcQ4Ph8","en"
"38","Mon Feb 05 03:34:14 +0000 2018","isaacnwest","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
"39","Mon Feb 05 03:39:33 +0000 2018","bertwilmom","I cited Wikipedia bc this moron has no idea there was a federal assault gun ban that Bush jr lifted
And he had no i… https://t.co/IJ1ehCuXqK","en"
"40","Mon Feb 05 03:40:12 +0000 2018","sofuckingaware","RT @Deplorable80210: #FISAMemo #Qanon #2AmericanRevolution #DarkStateCoup #TheStorm #WakeUp 

AND, YOU THOUGHT THE #NunesMemo WAS DISTURBIN…","en"
"41","Mon Feb 05 03:42:57 +0000 2018","torielicious","RT @shannonrwatts: We lost 33,000 plus American lives to gun violence. These deaths may have been preventable. There is no excuse for that.…","en"
