"","Datetime","ID","Text","Language"
"1","Thu Feb 15 07:30:03 +0000 2018","MommyDearest64","RT @Robbie_Farewell: Your right to use an AR 15 isn't more important than anyone's life. #endgunviolencenow","en"
"2","Thu Feb 15 07:30:15 +0000 2018","emschob","RT @shannynmoore: For two cents a round, we can help victims of gun violence.  I wrote this 2 weeks ago. 10 billion bullets made in this co…","en"
"3","Thu Feb 15 07:30:25 +0000 2018","me_suits","RT @Trumpfan1995: In light of the Florida school shooting, what is your position on gun control? Do vote and retweet. #MAGA #Trump #Parkland","en"
"4","Thu Feb 15 07:30:36 +0000 2018","ReelSmartCookie","RT @Muna_Mire: 2018 is watching children live tweet mass shootings while other kids who've survived school shootings talk them through it","en"
"5","Thu Feb 15 07:30:51 +0000 2018","ChristinaZacker","RT @tedlieu: Definition of complicity: Watching mass shootings like in Florida today and doing nothing. Multiple bills have been introduced…","en"
"6","Thu Feb 15 07:30:56 +0000 2018","SIndorato","I'm sending thoughts but not prayers to that school

The thoughts are common-sense gun control legislation
I hope they reach them","en"
"7","Thu Feb 15 07:31:26 +0000 2018","Konjour","45 days into the year. 1,080 hours gone so far in 2018 yet there has already been 18 mass shootings in the US. That… https://t.co/RUqBJknyAj","en"
"8","Thu Feb 15 07:31:29 +0000 2018","ratchel_near","RT @jennmcallister: Don't let yourself become desensitized to mass shootings. This is not normal. My heart hurts for Parkland","en"
"9","Thu Feb 15 07:31:45 +0000 2018","geeportillo","This is for everybody who doesn’t believe we need gun control. Let go of your pride. #guncontrol https://t.co/dGXn2dwJyN","en"
"10","Thu Feb 15 07:31:59 +0000 2018","zaiquiri_nyc","@_CuriousBit_ @RealBlueBets @chelseahandler Australia did. No mass shootings since. But, yeah... that doesn’t work.","en"
"11","Thu Feb 15 07:32:02 +0000 2018","dwlove9","RT @mike_Zollo: A tragedy happened in Florida and liberals jump right to #guncontrol. I’m so tired of these vile leftists trying to take aw…","en"
"12","Thu Feb 15 07:32:03 +0000 2018","donkeyrider","RT @wokeluisa: Just found your ""in case of mass shooting"" manual @realDonaldTrump https://t.co/Na8sAt5Jov","en"
"13","Thu Feb 15 07:32:11 +0000 2018","puzzledabroad","RT @NYDailyNews: .@marcorubio received $90,205 in campaign donations from gun rights groups during the 2015-2016 campaign cycle and receive…","en"
"14","Thu Feb 15 07:32:28 +0000 2018","SusanAGeorge","RT @HoneyDemForce: I’m sure Florida appreciates your Thoughts and Prayers but #guncontrol saves lives.  #PrayforDouglas #DemForce #TheResis…","en"
"15","Thu Feb 15 07:32:49 +0000 2018","Grace31749100","RT @CNN: Rep. Jim Himes says the response to the Florida mass shooting will be “perfectly predictable”: “There will be a moment of silence,…","en"
"16","Thu Feb 15 07:33:00 +0000 2018","nicolaluvsart","RT @Harryslaststand: Donald Trump if you are President who doesn't believe in gun control; you are complicit in the murder of innocents. #F…","en"
"17","Thu Feb 15 07:33:03 +0000 2018","jasredlights","RT @igorvolsky: The school had police officers on campus. 

The students were trained on exactly what to do ruing a mass shooting. 

17 peo…","en"
"18","Thu Feb 15 07:33:08 +0000 2018","SteebShapiro","RT @anthonyjeselnik: I don't look forward to mass shootings.  But it'll be an exciting day when we finally get to one that changes anything.","en"
"19","Thu Feb 15 07:33:16 +0000 2018","trikkie1","RT @krassenstein: RETWEET if you are sick and tired of ""Thoughts and Prayers"" when sensible gun control can end much of this sadness.

#Flo…","en"
"20","Thu Feb 15 07:33:30 +0000 2018","happyxalondra","RT @igorvolsky: The school had police officers on campus. 

The students were trained on exactly what to do ruing a mass shooting. 

17 peo…","en"
"21","Thu Feb 15 07:33:48 +0000 2018","ricpaul","RT @SteveClaridge: America,another day another shooting,a superpower with 3rd world gun controls who weep but do nothing as their children…","en"
"22","Thu Feb 15 07:33:57 +0000 2018","max_chavez17","RT @MikeLeslieWFAA: Step 1: mass shooting

Step 2: casualties

Step 3: sadness

Step 4: anger 

Step 5: both sides make political arguments…","en"
"23","Thu Feb 15 07:33:59 +0000 2018","_ilianaVV","RT @MichaelSkolnik: One shoe bomber tried to blow up a plane and now we are forced to take off our shoes.

1606 mass shootings since Sandy…","en"
"24","Thu Feb 15 07:34:00 +0000 2018","Alawnguy","RT @amazed_am_i: Until people change #guncontrolnow wont help. You'll have to have #CarControl #KnifeControl #BombControl #AcidControl we n…","en"
"25","Thu Feb 15 07:34:04 +0000 2018","Sam_Levine","RT @molly_knight: We gotta form a gun control lobby that eclipses the NRA and give more money to congress than they do.","en"
