"","Datetime","ID","Text","Language"
"1","Wed Feb 14 07:34:44 +0000 2018","KameronVH","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/KzTfpM4tEQ","en"
"2","Wed Feb 14 07:35:04 +0000 2018","FoundFathersA","Suppressed FN SAW M249S with Jerry Miculek! | Super SlowMo 4K 60P <U+0096> #gunreviews https://t.co/oa4otGcbcy","en"
"3","Wed Feb 14 07:46:09 +0000 2018","AndreXCisneros","Pink beer! #beer #pink #party #moments #shooting #France https://t.co/CFwMK9Amqo","en"
"4","Wed Feb 14 07:59:53 +0000 2018","glassheart02","RT @mnichasnap: Happy Valentines Day <U+0001F339><U+0001F308><U+2728> 
#gamwichayanee #gunnapat
#domejaruwat https://t.co/uYq89tcmpq","en"
"5","Wed Feb 14 08:05:06 +0000 2018","AmericaFirstB","AR-10 30 cal extreme rapid fire vs. body armor! (SUPER SlowMo) <U+0096> #gunreviews https://t.co/uCrkajASYD","en"
"6","Wed Feb 14 08:09:42 +0000 2018","Guns_fucking1","I cant sleep! fuck! <U+0001F634><U+0001F4A5><U+0001F52B><U+0001F601> #youcouldbemine 2, #argentina #1992 #gnr #gunsnroses #gnfnr <U+0001F52B>&amp;<U+0001F339><U+2764> https://t.co/dxHEO589x0","en"
"7","Wed Feb 14 08:54:41 +0000 2018","67easygoin","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/PC0DVvlgOa","en"
"8","Wed Feb 14 08:55:06 +0000 2018","CtNRAInstructor","Maker of Gun Used at Sandy Hook Points To Bankruptcy Court https://t.co/XSDJ7ZSe1z #2A #NRA #CT https://t.co/AFE8RFfDRB","en"
"9","Wed Feb 14 09:51:41 +0000 2018","visivamentesoul","<U+0001F449> #onlymoment <U+2763><U+FE0F><U+0001F3A5> #shooting #mystile <U+0001F51B> #bride #groom Owen&amp;Erica’s <U+2763><U+FE0F><U+0001F3A5> love, time and… https://t.co/xVmOAA3I8Z","en"
"10","Wed Feb 14 09:57:15 +0000 2018","rolfr66","RT @ArizonaKayte: Your #2A right working as it should. 
WRONG HOUSE.

#MolonLabe
#guns
#HomeInvasion
#firearms

Intrusion Suspect Picks Wro…","en"
"11","Wed Feb 14 10:13:39 +0000 2018","EGelerman","RT @MillenPolitics: Her son was killed over “loud music”, &amp; she’s been on the front lines of the gun control debate as an outspoken activis…","en"
"12","Wed Feb 14 10:24:45 +0000 2018","whatasuprememe","zooboo!! waht a guy boi HAP EE NEW YEAR whereistheboat #guns #war homer pleep 15 TV","en"
