"","Datetime","ID","Text","Language"
"1","Thu Feb 22 07:30:15 +0000 2018","KREM2","Students at Cheney HS walk out of class in protest of gun violence in schools https://t.co/jyufk1Q3FK https://t.co/LOiFtZbGY7","en"
"2","Thu Feb 22 07:31:26 +0000 2018","Markll_revive","RT @JuddLegum: ""If you had a teacher who was adept with the firearm, they could end the attack very quickly...[I]t's called concealed carry…","en"
"3","Thu Feb 22 07:31:40 +0000 2018","jakehmayneeeeee","So the media goes crazy and documents these mass shootings or hate crimes. But I wasn't there. Let's say someone ov… https://t.co/7HxS8tBlNt","en"
"4","Thu Feb 22 07:32:56 +0000 2018","camilkkaa","RT @WhoIsCVRTR: imagine having two of the deadliest shootings in modern history happen in your state and voting no to gun control..... http…","en"
"5","Thu Feb 22 07:33:09 +0000 2018","garbage_ch4n","people getting shot and then marco rubio being like ah yeah i support the second amendment still in the face of all… https://t.co/a6LV35gzOX","en"
"6","Thu Feb 22 07:33:22 +0000 2018","ASkye17","RT @thehill: Photo reveals Trump notes for listening session on mass shootings included ""I hear you"" https://t.co/dCek0DpMpq https://t.co/t…","en"
"7","Thu Feb 22 07:33:29 +0000 2018","majesta_jade","RT @WhoIsCVRTR: imagine having two of the deadliest shootings in modern history happen in your state and voting no to gun control..... http…","en"
"8","Thu Feb 22 07:33:57 +0000 2018","yakitori_kagami","RT @ABC: Powerful moment: Students holding rally against gun violence outside the White House read the names of the 17 victims of the deadl…","en"
"9","Thu Feb 22 07:35:06 +0000 2018","freaksallweek","@dayead @Remy_Anne Not enabling them to obtain firearms and military hardware is a pretty good step in holding them… https://t.co/a7424T7WIV","en"
"10","Thu Feb 22 07:35:25 +0000 2018","justplainlucky","RT @Shareblue: GOP Rep. Claudia Tenney completely embarrassed herself with this debunked lie about mass shootings https://t.co/tmGiQuhHvz","en"
"11","Thu Feb 22 07:35:45 +0000 2018","Mohdalykhan","RT @TheDailyShow: ""My first instinct is to talk about limiting guns. But I'm an idiot. In my dumb mind, I keep thinking gun violence is som…","en"
"12","Thu Feb 22 07:36:06 +0000 2018","knisely_julia","RT @nowthisnews: Carly Novell survived the Parkland school shooting—70 years after her grandpa survived the country's first mass shooting h…","en"
"13","Thu Feb 22 07:36:21 +0000 2018","bixncv","you guys can say what you want but if gun control has even the slightest chance of lowering the amount of mass shootings... WE SHOULD DO IT","en"
"14","Thu Feb 22 07:36:32 +0000 2018","cooleymanone","RT @rcjhawk86: What a disrespectful little punkass

#2Amendment
#CNNsucks

School Shooting Survivor Cameron Kasky Likens Marco Rubio to Cra…","en"
"15","Thu Feb 22 07:36:55 +0000 2018","ingohellwege","i am really not sure if more #weapons at #schools in the us will help to #prevent any #shooting. i am not sure that… https://t.co/rHkRjGYNUl","en"
"16","Thu Feb 22 07:37:32 +0000 2018","AoMmZin","RT @AFP: VIDEO: Hundreds of American students stage walkouts and gather in front of the White House in support of gun control https://t.co/…","en"
"17","Thu Feb 22 07:37:49 +0000 2018","myaahhmxx","RT @CNN: Broward County Sheriff Scott Israel: ""We do need to have some gun control and reform. ... Anybody who says different, I don't know…","en"
"18","Thu Feb 22 07:38:27 +0000 2018","rjcaliente","RT @markfollman: How 97 mass shootings in America since 1982 have ended:
-Shooter kills himself
-Shooter is killed by cops
-Shooter is capt…","en"
"19","Thu Feb 22 07:38:55 +0000 2018","laurinlashawn","RT @karlantha: CCSD:
-punishes kids for standing up against gun violence even after being located in the same place where the US deadliest…","en"
"20","Thu Feb 22 07:39:29 +0000 2018","ThunkingMan","RT @thehill: Photo reveals Trump notes for listening session on mass shootings included ""I hear you"" https://t.co/dCek0DpMpq https://t.co/t…","en"
"21","Thu Feb 22 07:39:36 +0000 2018","peapodpritchard","""I don't believe that this INSANE monster should have ever been able to obtain a firearm...""
""This individual was N… https://t.co/OtDLBUE8WJ","en"
"22","Thu Feb 22 07:40:11 +0000 2018","PatrickLimo","RT @JesseFFerguson: Obama spontaneously sang Amazing Grace to help the country heel after a mass shooting.

Donald Trump needed a cue card…","en"
"23","Thu Feb 22 07:40:22 +0000 2018","_savy__","RT @TwitterMoments: Surviving students of the Stoneman Douglas shooting are discussing gun control with various members of the US Senate in…","en"
"24","Thu Feb 22 07:40:25 +0000 2018","Kenikewahine78","RT @atrupar: Marco Rubio tells Marjory Stoneman Douglas High School student Cameron Kasky he ""supports the 2nd amendment"" after he's asked…","en"
"25","Thu Feb 22 07:40:37 +0000 2018","sekhem","RT @randygdub: are conservatives in other countries super pissed bc mass shootings are harder to do","en"
"26","Thu Feb 22 07:40:41 +0000 2018","Waynesaathoff1","RT @AdamBaldwin: Aren’t teachers first and foremost also curious learners and as such be ready and willing to learn firearms safety and usa…","en"
"27","Thu Feb 22 07:41:12 +0000 2018","ceciliaannh","RT @briancrano: @bdomenech Typically gross and base.  Find a mirror, look into it.  Ask yourself why you call victims of gun violence who w…","en"
"28","Thu Feb 22 07:41:20 +0000 2018","genecarter999","RT @TuckerCarlson: #ICYMI part of my monologue on the gun control debate #Tucker @FoxNews https://t.co/NYnfSPDgDs","en"
"29","Thu Feb 22 07:41:22 +0000 2018","whitneystreed","RT @prisonculture: Take the money you are going to pour into firearm training and weapons and hire social workers, counselors and nurses. T…","en"
"30","Thu Feb 22 07:41:33 +0000 2018","ann10551955","RT @johniadarola: The ""puckle gun"" Loesch used to justify this insane interpretation of the 2nd amendment required a crew to operate, fired…","en"
"31","Thu Feb 22 07:41:52 +0000 2018","libconversion","RT @Cernovich: CNN did not let Colton Haab ask a question at tonight #StudentsStandUp because he was pro-gun rights. 

This is who CNN cens…","en"
"32","Thu Feb 22 07:42:30 +0000 2018","amylindsey","RT @TLT16: Okay so we arm teachers. A mass shooting happens.
1) The teacher freezes and fails to draw their weapon and protect the students…","en"
"33","Thu Feb 22 07:42:37 +0000 2018","MelAnalyst","RT @grafiti: Trump's dishonesty about gun control is evident by his desire to arm teachers instead of disarming potential killers. #GunsKil…","en"
"34","Thu Feb 22 07:42:41 +0000 2018","abhaysapru","RT @FoxNews: .@RCamposDuffy on gun control debate: ""Many politicians have security. Why aren't we securing our schools and why aren't peopl…","en"
"35","Thu Feb 22 07:43:23 +0000 2018","suesuebear","RT @HoarseWisperer: People defending the 2nd amendment seem awfully scared of teenagers armed only with the 1st amendment.","en"
"36","Thu Feb 22 07:43:31 +0000 2018","dgoldwas","RT @jason_howerton: Why are people booing @DLoesch for saying law enforcement missing red flags in mass shooting cases is a problem? I'm so…","en"
"37","Thu Feb 22 07:44:15 +0000 2018","StandwithJesus7","RT @realDonaldTrump: Just like they don’t want to solve the DACA problem, why didn’t the Democrats pass gun control legislation when they h…","en"
"38","Thu Feb 22 07:44:56 +0000 2018","_nuotio_","4am tweets? #MarcoRubio couldn't just call it a night? Guess his latest #NRA cheque just cleared.
#Semi-auto… https://t.co/X8PBJfrmhc","en"
"39","Thu Feb 22 07:46:23 +0000 2018","DeeGR8whiteluvr","RT @jimEastridge1: I have no problem with vigorous background checks on firearms.  While at it do the same for immigration and voter ID. ht…","en"
"40","Thu Feb 22 07:47:42 +0000 2018","DonnaRoskey","RT @kurteichenwald: Sorry...gonna keep cursing. ANOTHER fucking sociopath who makes jokes about dead kids or survivors of mass shootings. T…","en"
"41","Thu Feb 22 07:49:15 +0000 2018","earthstar12","RT @RealJamesWoods: More Americans have died from box cutters, trucks, and fertilizer than from mass shootings. Chicago, on the other hand,…","en"
"42","Thu Feb 22 07:49:24 +0000 2018","C15MNW","RT @AoDespair: School teachers carrying firearms and readied for gun battles in grade school classrooms is a level of social pathology that…","en"
"43","Thu Feb 22 07:51:23 +0000 2018","ZNkosemntu","RT @WhoIsCVRTR: imagine having two of the deadliest shootings in modern history happen in your state and voting no to gun control..... http…","en"
"44","Thu Feb 22 07:51:46 +0000 2018","spooky_day","RT @TeaPainUSA: #NRA

National
Russian
Alliance","en"
"45","Thu Feb 22 07:51:46 +0000 2018","Headline_ws","RT @NRA: .@DLoesch thank you for being the voice of over 5 Million #NRA members. https://t.co/WDz7vujXfM","en"
"46","Thu Feb 22 07:53:40 +0000 2018","jpwalshiii","RT @RepSwalwell: I am moved, humbled &amp; re-energized by the brave students taking the lead in our fight against #gunviolence. Young American…","en"
"47","Thu Feb 22 07:53:52 +0000 2018","BertRite","'Real solutions to end mass shootings, like arming teachers/coaches, must be done to enact proper Federal and or St… https://t.co/KVfHyWGsCi","en"
