"","Datetime","ID","Text","Language"
"26","Thu Feb 01 12:05:14 +0000 2018","LizDean8","RT @Ali_H_Soufan: Trump's first year in office is the deadliest year for mass shootings in modern US history. 

Not mentioned in #SOTU","en"
"27","Thu Feb 01 12:15:25 +0000 2018","jakanyada","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"28","Thu Feb 01 12:19:39 +0000 2018","kisoriokemboi","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"29","Thu Feb 01 12:31:29 +0000 2018","tumuti_george","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"30","Thu Feb 01 12:37:38 +0000 2018","MoranCenter","RT @janegrover: Extraordinary #WitnessQuilt, women lost to gun violence in 2016. Thanks, Melissa @blounttalk. https://t.co/3QqhqgEhLA","en"
"31","Thu Feb 01 12:52:03 +0000 2018","mossboy22",".@repchrisstewart: Protect our constitutional right to self-defense; Defend the #2A!
#DefendTheSecond","en"
"32","Thu Feb 01 13:06:18 +0000 2018","Ruger_Dan","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/c39EP9PNV4","en"
"33","Thu Feb 01 13:07:57 +0000 2018","davecu1111","RT @DLoesch: More women are buying guns for self defense in Baltimore. Self defense also the top reason driving female firearm purchases na…","en"
"34","Thu Feb 01 13:08:49 +0000 2018","Philripko","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"35","Thu Feb 01 13:18:45 +0000 2018","JLustwerk","@GusTheTerror @FoxNews @DLoesch Not true! There's thoughts &amp; prayers to victims of gun violence since any safety la… https://t.co/foSTk4ouaR","en"
"36","Thu Feb 01 13:23:17 +0000 2018","TheCrystalHaney","RT @JennJacques: More than 1,000 fill House chamber for hearing on #GunControl https://t.co/RCjvxtRnc2 via @vtdigger #2A #GunRights #ItsMyR…","en"
"37","Thu Feb 01 13:35:57 +0000 2018","FrankySpaas","@stophandguns LOLZ
#gunsense","en"
"38","Thu Feb 01 13:36:07 +0000 2018","539068","RT @b96242: Pic from: @.berry046
#offgun #Offjumpol #gunatthaphan #<U+0E2D><U+0E2D><U+0E1F><U+0E01><U+0E31><U+0E19> https://t.co/Sk71YWSfCN","en"
"39","Thu Feb 01 13:39:02 +0000 2018","420hoyt","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/hUdvcMLdOm","en"
"40","Thu Feb 01 13:45:39 +0000 2018","cgormley9","RT @Ali_H_Soufan: Trump's first year in office is the deadliest year for mass shootings in modern US history. 

Not mentioned in #SOTU","en"
"41","Thu Feb 01 13:51:12 +0000 2018","1loriking","RT @Ali_H_Soufan: Trump's first year in office is the deadliest year for mass shootings in modern US history. 

Not mentioned in #SOTU","en"
"42","Thu Feb 01 13:59:35 +0000 2018","TribeCalledMack","Seriously, y’all make it hard being a second amendment supporter https://t.co/2OiGCBm3IB","en"
"43","Thu Feb 01 14:12:09 +0000 2018","Y0UPE4PLE","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/cXxRtDndYy","en"
"44","Thu Feb 01 14:13:19 +0000 2018","BJWeed1","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/QMsM0BUB30","en"
"45","Thu Feb 01 14:33:35 +0000 2018","TXTRILL78","RT @stophandguns: Together we can prevent gun violence by advocating for common sense laws #gunsense https://t.co/eyVQGIEFkn","en"
"46","Thu Feb 01 14:45:02 +0000 2018","AmmoSeek","U.S. Military Preparedness https://t.co/8Lfig66LC3 #gunnews","en"
"47","Thu Feb 01 14:51:04 +0000 2018","APRPEH","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/AS2oFLoPA2","en"
"48","Thu Feb 01 14:57:43 +0000 2018","montafina","RT @Ali_H_Soufan: Trump's first year in office is the deadliest year for mass shootings in modern US history. 

Not mentioned in #SOTU","en"
"49","Thu Feb 01 15:02:19 +0000 2018","DerrickMutwiri4","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"50","Thu Feb 01 15:08:24 +0000 2018","brwatters","RT @DLoesch: More women are buying guns for self defense in Baltimore. Self defense also the top reason driving female firearm purchases na…","en"
"51","Thu Feb 01 15:09:20 +0000 2018","JagadeeshAfc","RT @Rajekarthi007: #3MonthsTo<U+0BA4><U+0BB2><U+0D24><U+0D32><U+0905><U+091C><U+0940><U+0924>BDay
Waiting for #Viswasam<U+0001F60E><U+0001F60E> update...coming soon ..feb22<U+0001F60D><U+0001F60D>#shootingstart..<U+0001F607><U+0001F607>
@directorsiva @ThalaAjit…","en"
"52","Thu Feb 01 15:16:10 +0000 2018","MissZippy1","RT @sahilkapur: Today is the four-month anniversary of the deadliest mass shooting in US history.

•Congress hasn’t passed any new gun laws…","en"
"53","Thu Feb 01 15:24:44 +0000 2018","mehraakanika","RT @sahilkapur: Today is the four-month anniversary of the deadliest mass shooting in US history.

•Congress hasn’t passed any new gun laws…","en"
"54","Thu Feb 01 15:26:57 +0000 2018","angiekins38","RT @sahilkapur: Today is the four-month anniversary of the deadliest mass shooting in US history.

•Congress hasn’t passed any new gun laws…","en"
"55","Thu Feb 01 15:27:13 +0000 2018","Chicago_RR","Diagnosis: Murder: If gun violence is an epidemic, why don’t we treat it like one? https://t.co/1fhiwcIcw9 https://t.co/LW6VnE5DK8","en"
"56","Thu Feb 01 15:37:22 +0000 2018","KeeneSusannah","RT @JoeyM728: @docrocktex26 Bernie sided with Trump and voted against immigration reform gun safety and Russian sanctions. Time for Bernie…","en"
"57","Thu Feb 01 15:39:34 +0000 2018","GopherGrad","RT @sahilkapur: Today is the four-month anniversary of the deadliest mass shooting in US history.

•Congress hasn’t passed any new gun laws…","en"
"58","Thu Feb 01 15:40:44 +0000 2018","zergelultor7","RT @soompi: #2AM's Changmin To Leave BigHit Entertainment + Start His Own Agency https://t.co/MNDF7xubOq https://t.co/KAaZnBvVQx","en"
"59","Thu Feb 01 15:41:29 +0000 2018","BryonEnderle","RT @bushcamp2: A person with no firearms experience asked what he needed in order to defend his home &amp; family from a home invasion. I sugge…","en"
"60","Thu Feb 01 15:44:16 +0000 2018","SMHatFools","@PeonRevolt You’re saying the only way to prevent mass shootings is to arm everyone and you honestly think that won… https://t.co/9cyIqbZTzF","en"
"61","Thu Feb 01 15:44:34 +0000 2018","DARKSIDESAG","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"62","Thu Feb 01 15:46:00 +0000 2018","Back_rays","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"63","Thu Feb 01 15:57:41 +0000 2018","baytht","RT @NinjaEconomics: Number of mass shootings in the U.S. by shooter's race and ethnicity: https://t.co/kG8shUGYCA","en"
"64","Thu Feb 01 15:59:59 +0000 2018","QueenShaShaa_","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"65","Thu Feb 01 16:15:39 +0000 2018","RayzorCutz","Leatherhead armed police: St John's Road closed as firearms officers surround property - live updates

https://t.co/s6fKx1DlN5","en"
"66","Thu Feb 01 16:17:08 +0000 2018","thomasj17431826","West Virginia: Get rid of @JoeManchinWV - he has no balls &amp; is killing you

#Superbowl #NFL #NASCAR #CruzCrew #NRA  https://t.co/rj7GRsSJdS","en"
"67","Thu Feb 01 16:38:55 +0000 2018","mungi98","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"68","Thu Feb 01 16:40:23 +0000 2018","russyruss__","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"69","Thu Feb 01 16:41:05 +0000 2018","haltonhui","RT @francismmaxwell: Did you know there were a reported 1,170 deaths at the hands of gun violence in January &amp; 22 mass shootings. We must n…","en"
"70","Thu Feb 01 16:50:05 +0000 2018","rhetorical670","If #ReleaseTheMemo turns bad for the Democrats, they will pivot back to Vegas and gun control.","en"
"71","Thu Feb 01 16:50:15 +0000 2018","Afrikan_Prince","RT @xanzanxan: What if nobody in the black community is lost to gun violence all month?? That would be so lit","en"
"72","Thu Feb 01 16:51:59 +0000 2018","Orangeblood2012","Keep grazing #MAGA sheep...
Zero remaining credibility 
#2A 

https://t.co/r1zeWvbcwd","en"
"73","Thu Feb 01 16:55:38 +0000 2018","BW_Outfitters","Sig Sauer p238 Extreme 380acp. $489.99 with two mags.     MSRP $738 #gunsales https://t.co/cQGH5qzpFU","en"
"74","Thu Feb 01 16:57:13 +0000 2018","JMN","Public outrage over mass shootings is running on empty. What will it take? https://t.co/VungvU6BzC @quasimado","en"
"75","Thu Feb 01 17:03:04 +0000 2018","PrinceDollars","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"76","Thu Feb 01 17:12:00 +0000 2018","nickymca_nicky","RT @sahilkapur: Today is the four-month anniversary of the deadliest mass shooting in US history.

•Congress hasn’t passed any new gun laws…","en"
"77","Thu Feb 01 17:14:46 +0000 2018","ambitious_bree","RT @LongstonHughes: This is why women need firearms. Shit like this. Pack of women harassing you over bullshit why? Cuz you small? Cuz they…","en"
"78","Thu Feb 01 17:34:36 +0000 2018","1888shorty","@Aidan_henry1 It is normal tho fuck sake <U+0001F923><U+0001F923> theres like 400 mass shootings a year over there<U+0001F648>","en"
"79","Thu Feb 01 17:35:02 +0000 2018","hogsanhoneys","RT @CamEdwards: Good: @NYSRPA and @NRA sues New York over concealed-carry restrictions #2A #NRA #SelfDefenseIsAHumanRight https://t.co/paUd…","en"
"80","Thu Feb 01 17:38:30 +0000 2018","ChumsKnifeblade","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"81","Thu Feb 01 17:39:56 +0000 2018","TreyKennedy19","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/2o0KJf0EGj","en"
"82","Thu Feb 01 17:41:57 +0000 2018","CarlitaHidalgo","Woaaa! Another #school #shooting in <U+0001F1FA><U+0001F1F8> <U+2639><U+FE0F><U+0001F64F><U+0001F3FB> https://t.co/eNCYYztNN0","en"
"83","Thu Feb 01 17:53:29 +0000 2018","pandahobbystore","GBWC 2017
Singapore Representative

#gunpla #bandai #gundam #plamo #gunplabuilder #mobilesuit… https://t.co/IGlbWiMtzV","en"
"84","Thu Feb 01 18:10:36 +0000 2018","GunsRifles_Newz","Buffalo man arrested on Thruway with 4 pounds of cocaine, 2 #guns https://t.co/CeJAoV9Z8h https://t.co/42D7mT9yRl","en"
"85","Thu Feb 01 18:12:42 +0000 2018","SuzanneSimnick","@Corduroyalist @Eduk8Stoke @Newsweek Countless thousands of gun violence Victims. FAIL. https://t.co/4qstoV9gZI","en"
"86","Thu Feb 01 18:17:27 +0000 2018","BrettParker4KS","Regardless of how you feel about gun safety policies, KS needs to stop adopting policies that drive away businesses… https://t.co/pWQlYweEvL","en"
"87","Thu Feb 01 18:18:50 +0000 2018","Surfthebigblue","RT @SusResister: Only in USA: the guns used in mass shootings are a constitutional right BUT healthcare for the survivors is a privilege.…","en"
"88","Thu Feb 01 18:22:15 +0000 2018","PenelopePssdoff","RT @JordanChariton: Ironically, @cnn and @msnbc are carrying Trump speech where he is bragging about ""protecting 2nd amendment"" while not c…","en"
"89","Thu Feb 01 18:24:37 +0000 2018","KristinBelka","@KamalaHarris thank you for your gun control advocacy.  What can I do to help?","en"
"90","Thu Feb 01 18:26:53 +0000 2018","mirloXXbob","@KatiePavlich Silly me, I thought it was illegal for anyone other than a cop to have a firearm in Chicago.","en"
"91","Thu Feb 01 18:28:07 +0000 2018","latour_joe","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/Wh8ZeOelNo","en"
"92","Thu Feb 01 18:28:10 +0000 2018","BASICALLYFC","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"93","Thu Feb 01 18:35:26 +0000 2018","aledo74","@thehill Trump just stated he's upholding 2nd amendment at GOP revival. These events just keep happening.","en"
"94","Thu Feb 01 18:38:36 +0000 2018","pkquinton","RT @Abt_Thomas: If you care about reducing gang and gun violence, read on. An important new systematic review has just been released concer…","en"
"95","Thu Feb 01 18:45:35 +0000 2018","Brookslei","RT @LauraDoza44: #guncontrol #gunsense everyday Damn day this year and it's only feb 1st there has been school shootings! <U+0001F620> <U+0001F620> https://t.co/…","en"
"96","Thu Feb 01 18:46:42 +0000 2018","mahahn43","RT @M0L0NL4BE: @KayColesJames I honor #BlackHistoryMonth by remembering, that Dr Martin Luther King was denied his #2A right to bear a fire…","en"
"97","Thu Feb 01 18:52:59 +0000 2018","keddon22","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"98","Thu Feb 01 18:57:58 +0000 2018","KeepinKidsSafe","RT @MomsDemand: If our elected officials will not act to end gun violence, we will replace them with those who will. https://t.co/oaptFYo6Tx","en"
"99","Thu Feb 01 19:00:22 +0000 2018","ROJNAME_english","2 local men indicted for scheme to smuggle firearms to Kurds in Iraq | KOMO [Komonews]
https://t.co/UFZtvSW3pF","en"
"100","Thu Feb 01 19:02:10 +0000 2018","VitoLamone3x","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"101","Thu Feb 01 19:03:35 +0000 2018","streetgangs","Salvador Castro Middle School Shooting: 2 Shot, Girl Arrested https://t.co/ikyRQecZMg #streetgangs #guns… https://t.co/NE60GWqIs0","en"
"102","Thu Feb 01 19:19:18 +0000 2018","Jobamuwa","RT @PoliceKE: We have launched a manhunt for a man captured on CCTV cameras aiming a firearm at a Police vehicle with intent to fire on Tue…","en"
"103","Thu Feb 01 19:20:57 +0000 2018","gunpla_project","Awesome non-assembling model kits are here :) &gt;&gt;&gt; https://t.co/UwWMT6kXf4 #gundam","en"
"104","Thu Feb 01 19:21:05 +0000 2018","CONSMILITIA","@bjdzyak @danpartch @LindseyPelas ""Militia"" are the only institutions of government composed of ""the people"" #2A th… https://t.co/k87KYr1ouS","en"
"105","Thu Feb 01 19:22:49 +0000 2018","HeartofCoyote","RT @jessphoenix2018: My heart breaks for those affected by today's middle school shooting in LA. Is now the time to talk about gun violence…","en"
"106","Thu Feb 01 19:23:42 +0000 2018","Grtseeker","RT @nj11forchange: 2nd school shooting today.
Thoughts and prayers don't stop bullets. #gunsafety https://t.co/uTKjkJAXny","en"
"107","Thu Feb 01 19:23:51 +0000 2018","NorthBayNip","#Powassan police lay firearm and trafficking charges against #Nipissing man at domestic dispute call https://t.co/gJjZokdodz","en"
"108","Thu Feb 01 19:28:43 +0000 2018","starsheppygirl","This will be just another message to #NRA about another school shooting.   Again. shame on you https://t.co/ThDWjmld1g","en"
"109","Thu Feb 01 19:32:08 +0000 2018","DabuMonk","RT @Tactical_review: This is one very sweet set up. I love the butt stock on here.
#tactical #gunporn #patriot https://t.co/hhL5oiicxb","en"
"110","Thu Feb 01 19:33:26 +0000 2018","MauiWahini","RT @JordanChariton: Ironically, @cnn and @msnbc are carrying Trump speech where he is bragging about ""protecting 2nd amendment"" while not c…","en"
"111","Thu Feb 01 19:37:34 +0000 2018","LaurenceJenki17","RT @bedspolice: Two men will spend more than 13 years in prison after pleading guilty to firearms offences
https://t.co/XhVZJO2YPg https://…","en"
"112","Thu Feb 01 19:43:02 +0000 2018","JonEricAdamsOne","RT @GreenwellArmory: Lookin for something different? Try the MK47 on for size. https://t.co/U88EYbufVw
#guns #gunlife #custom #diy #firearm…","en"
"113","Thu Feb 01 19:44:54 +0000 2018","dibbitts","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/apWSmzthvO","en"
"114","Thu Feb 01 19:50:14 +0000 2018","JayBurntoutt","#SalCastroMiddleSchool another day and another place in the U.S suffering from gun violence. I f only there was som… https://t.co/5WI2bKtSgH","en"
"115","Thu Feb 01 19:51:13 +0000 2018","DanteMiltonMD","@shannonrwatts If your answer is gun control California has the  strictest gun control laws in America","en"
"116","Thu Feb 01 19:51:37 +0000 2018","CitizenWonk","Trump suddenly  advocating gun control would likely be met with at best skepticism - since he has a tendency to lie… https://t.co/4ak5A5w4NE","en"
"117","Thu Feb 01 20:02:45 +0000 2018","nickiknowsnada","Another day&gt;&gt;Thoughts and prayers. <U+0001F633>

Wonder if members of Congress would feel any different abt gun control if Sal… https://t.co/YdAHMnldHR","en"
"118","Thu Feb 01 20:04:46 +0000 2018","DMacDaddy300","""Sal Castro Middle School"" - Keep in mind as the libtards cry ""gun control"" and trample on our rights, that gun law… https://t.co/XJ5WDYWFja","en"
"119","Thu Feb 01 20:11:12 +0000 2018","kimpetulla","RT @kazweida: I tweet out this story every time there is a mass shooting.
I'M GETTING REALLY TIRED OF TWEETING OUT THIS STORY.

There have…","en"
"120","Thu Feb 01 20:13:25 +0000 2018","Redredwinejen","@shannonrwatts While many people are horrified that innocent people are slaughtered in mass shootings almost every… https://t.co/UR4NHKohUX","en"
"121","Thu Feb 01 20:13:39 +0000 2018","GameDevBRbot","RT @Ce2Know7: Styled Mech hardedge #gameart #gamedev #gameaudio #indiedev #gamedesign #gunpla https://t.co/tJSGRulJ7s","en"
"122","Thu Feb 01 20:15:02 +0000 2018","CarlyC_5","RT @smilelikesunny: @CarlyC_5 No, in all seriousness, yes, we need gun control. 14 school shootings in America. These people in power can l…","en"
"123","Thu Feb 01 20:15:02 +0000 2018","CarlyC_5","RT @smilelikesunny: @CarlyC_5 No, in all seriousness, yes, we need gun control. 14 school shootings in America. These people in power can l…","en"
"124","Thu Feb 01 20:15:32 +0000 2018","Bunz57J","RT @AWRHawkins: A 'Well Regulated Militia' the Basis of Private Gun Ownership https://t.co/A2zoKMlh04 via @BreitbartNews #2A #MAGA","en"
"125","Thu Feb 01 20:16:17 +0000 2018","miplsmama","@ajplus Yet again...while we debate about gun control we also need to be talking about brain health. Please read my… https://t.co/K3ugty40GL","en"
"126","Thu Feb 01 20:18:10 +0000 2018","miplsmama","@KMOV Yet again...while we debate about gun control we also need to be talking about brain health. Please read my b… https://t.co/TbyZcGqbpz","en"
"127","Thu Feb 01 20:19:46 +0000 2018","LeonidasBowman","@Eliza6666 @CNN Strictest gun control in America 

Looks like all the action you demand doesn’t work worth a damn","en"
"128","Thu Feb 01 20:23:43 +0000 2018","PeeVeethree3","@KellsBells_nz @SatireJD @JillayneSalmom @CNN 2nd amendment","en"
"129","Thu Feb 01 20:24:19 +0000 2018","glaucorodriguez","RT @muhfugginjkells: Fuck Bit Coin, im investing in gun stocks. Every time we have a mass shooting, gun sales skyrocket. And we good for at…","en"
"130","Thu Feb 01 20:26:32 +0000 2018","Kacz96","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/ZCgQ40fnKW","en"
"131","Thu Feb 01 20:38:41 +0000 2018","reggiecb2","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/vMljaeOcqZ","en"
"132","Thu Feb 01 20:40:34 +0000 2018","Hogan80Hogan","Another day in America
Another school shooting

Brought to you by the #NRA
The #GOP and #Putin

The real Axis of Evil","en"
"133","Thu Feb 01 20:42:55 +0000 2018","227_Freckles","RT @_DopeBoyDee: Troy Ave isn’t being charged with murder. He’s being charged for discharging a firearm in a club. He’s choosing by his own…","en"
"134","Thu Feb 01 20:48:41 +0000 2018","fairydustydust","RT @flowerfeasths: Can USA get gun control already, they’re really fucking stupid.","en"
"135","Thu Feb 01 20:55:31 +0000 2018","jhascall0317","I just entered to win a BM-59 .308 #rifle from @ClassicFirearm #gungiveaway #m1garand #garand #dreamgun #m1 #m14… https://t.co/4pEULMarIN","en"
"136","Thu Feb 01 20:56:20 +0000 2018","VANITYMFCK","@SniperUpRange @TheMarshallBell @FoxNews @ICEgov Because you just love all the mass shooting and dead Americans bei… https://t.co/kMCc4CPZcn","en"
"137","Thu Feb 01 21:06:02 +0000 2018","grassfed_butter","@DennisMNews And don't forget, Shannon is counting the damage to a school bus window with a pellet gun as a ""school shooting"".

#gunsense","en"
"138","Thu Feb 01 21:12:14 +0000 2018","OneWayStudioMi","Shooting @lucaonere Ph @bruno_garreffa #shooting #portrait #portraitphotography #rmc #radiomontecarlo #lucaonere… https://t.co/vSAEJemrvq","en"
"139","Thu Feb 01 21:14:44 +0000 2018","hisfanatic","#gun violence cw

Sometimes this show is perfect. https://t.co/NFcMpv1f8e","en"
"140","Thu Feb 01 21:15:08 +0000 2018","BoysToysUS","Is the Sig P365 Nitron the best CCW? https://t.co/lzU30wJblC #guns #sigsauer #ccw #nra #firearms #9mm #edc #gunporn… https://t.co/9yKYNqgEjn","en"
"141","Thu Feb 01 21:17:02 +0000 2018","AlisonDorfTNN","RT @dennis_welch: NEW: House Speaker @JDMesnard confirms he personally removed a firearm from Rep. Shooter’s office before the House expell…","en"
"142","Thu Feb 01 21:19:28 +0000 2018","MyNickInABox1","Mass shootings are mass shootings regardless of race. Why even focus on finding the ethnicity-mass shooting ratio?… https://t.co/r8oVWst1MZ","en"
"143","Thu Feb 01 21:26:32 +0000 2018","MrJoshuaBowling","RT @dennis_welch: NEW: House Speaker @JDMesnard confirms he personally removed a firearm from Rep. Shooter’s office before the House expell…","en"
"144","Thu Feb 01 21:33:15 +0000 2018","STALININST","RT @Tactical_review: Am I wrong in thinking she looks like someone is about to feel the wrath of a woman scorned.
#gunporn #gunbabe #patrio…","en"
"145","Thu Feb 01 21:35:26 +0000 2018","psk2045","RT @NinjaEconomics: Number of mass shootings in the U.S. by shooter's race and ethnicity: https://t.co/kG8shUGYCA","en"
"146","Thu Feb 01 21:39:17 +0000 2018","2B4USAll","RT @danpincus: @CNN @MomsDemand Saturate the public space with gun safety reminders.","en"
"147","Thu Feb 01 21:41:02 +0000 2018","Dee33305261","RT @jbirdinga: #LocknLoad
Most times, all it takes to stop a mass shooting is one well armed Patriot, with the courage to stand , and to co…","en"
